17:01:32.975,22:05:26.078
05:33:27.272,05:43:52.140
04:24:27.924,07:33:39.101
00:51:34.330,02:12:01.302
00:17:34.364,00:35:36.537
12:28:56.518,15:51:32.000
05:26:39.417,07:58:35.893
14:02:38.178,17:00:50.231
08:24:48.214,09:10:56.257
18:11:40.321,18:54:28.710
00:56:55.253,03:58:33.096
19:33:15.438,23:03:45.096
15:18:20.754,19:45:09.432
17:47:48.158,18:27:57.032
11:02:13.726,12:52:32.381
05:38:28.737,09:34:49.647
13:28:30.432,18:39:02.853
15:23:31.119,15:36:04.991
03:15:06.179,08:08:13.933
04:59:20.578,08:33:32.278
16:17:52.926,20:34:17.161
16:46:23.278,22:36:52.939
00:39:25.064,02:07:01.228
13:47:17.084,16:41:13.499
06:39:24.868,09:02:20.911
11:25:57.819,16:13:57.026
03:21:51.272,08:47:25.952
17:22:43.934,20:48:15.008
06:41:24.121,11:28:49.909
06:00:27.107,07:44:11.711
22:40:26.719,23:47:39.166
10:04:38.295,11:39:13.808
11:41:24.550,16:54:53.303
06:02:58.129,09:59:24.035
10:15:57.948,15:49:35.701
13:40:01.589,17:46:11.806
03:33:14.777,05:16:22.531
08:57:31.762,14:39:40.713
01:46:15.263,04:43:15.906
00:13:54.844,05:09:10.359
04:45:37.242,10:26:28.448
20:43:09.479,22:53:40.999
02:51:32.624,04:39:31.242
18:01:21.876,23:46:17.165
04:08:01.666,05:46:11.963
07:02:18.393,09:22:47.666
02:48:40.374,08:30:08.657
13:56:58.003,17:32:46.913
11:29:23.209,13:45:11.873
17:14:25.059,22:26:30.069
08:54:52.003,14:34:05.765
08:15:45.361,09:14:17.532
07:12:24.793,08:57:21.744
04:57:38.466,07:26:43.507
18:16:28.431,19:41:23.963
02:21:36.996,02:29:04.765
22:32:43.520,23:38:30.010
20:00:54.309,21:03:22.971
13:04:22.873,18:51:20.695
03:23:57.758,07:22:06.608
04:20:59.628,06:45:02.090
07:18:29.828,12:27:55.639
00:14:04.116,03:35:57.580
16:29:02.068,18:52:13.175
12:30:22.146,16:23:15.721
06:54:47.985,11:39:23.075
14:12:58.660,14:27:24.094
14:10:54.510,18:31:18.875
20:52:58.903,21:19:49.163
16:38:18.939,22:37:59.387
03:21:32.518,05:38:11.556
18:00:36.406,20:30:03.694
01:15:50.229,05:24:36.329
22:56:34.774,23:03:16.109
13:33:04.980,16:07:50.879
16:05:45.385,16:24:59.345
03:03:54.383,06:50:00.385
02:36:23.960,06:21:10.563
14:33:41.408,17:23:10.397
01:33:43.479,03:14:53.124
14:30:24.299,17:11:21.819
19:10:32.781,22:58:30.109
08:59:00.563,12:45:24.341
21:48:48.523,23:16:36.574
19:00:14.341,21:49:07.697
11:17:06.665,11:27:22.785
09:55:54.934,15:41:59.008
06:08:28.919,10:53:04.193
03:07:04.465,05:06:03.220
05:07:07.052,06:23:33.978
00:31:58.094,02:15:36.871
09:51:53.686,13:44:18.633
17:46:39.399,18:57:28.418
05:09:36.779,07:10:47.269
06:50:48.295,11:27:30.343
11:33:59.482,13:11:09.157
17:20:22.915,17:49:29.210
01:45:12.000,05:24:33.051
08:33:06.263,12:38:03.084
06:50:17.534,12:47:18.270
00:53:02.915,06:04:32.827
04:04:31.936,09:21:44.924
03:46:25.476,08:37:16.981
15:44:09.512,19:37:35.933
08:35:39.960,11:53:23.037
16:24:49.777,16:27:35.642
13:20:23.267,15:28:06.379
12:00:49.934,16:37:15.417
15:40:23.475,16:48:31.574
13:02:59.273,14:35:52.727
09:48:02.148,10:43:09.666
17:57:39.598,19:11:01.930
10:02:49.805,15:22:18.715
07:22:34.064,11:46:59.421
16:37:53.922,18:24:48.798
08:22:19.894,09:59:16.239
14:37:23.273,15:28:48.351
09:17:54.926,13:29:48.660
07:33:10.054,08:42:17.664
15:47:18.146,16:15:13.309
15:25:05.589,20:06:50.501
03:09:35.220,07:03:01.803
11:43:38.858,12:17:48.929
10:55:43.600,11:05:22.145
07:06:15.420,12:35:13.356
04:34:19.069,07:56:40.560
